ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782683772,0,4096,4096,0,0,0,0,0,0,12288,218391,921600,172,46358,short,-200,-200,-200,200,200,-200,-200,-200,100
1782683774,0,4096,4096,0,0,0,0,0,0,16384,218391,921600,172,41498,short,-200,-200,-200,200,200,-200,-200,-200,100
1782683775,0,4096,4096,0,0,0,0,0,0,24576,218741,921600,171,46738,short,-200,-200,-200,200,200,-200,-200,-200,100
1782683784,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,200,-200,-200,200,200,-200,-200,-200,100
1782683785,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,200,-200,-200,200,200,-200,-200,-200,100
1782683786,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,200,-200,-200,200,200,-200,-200,-200,100
1782683787,0,4096,4096,0,0,0,0,0,0,12288,251226,921600,196,3338,short,200,-200,-200,200,200,-200,-200,-200,100
1782683788,0,4096,4096,0,0,0,0,0,0,16384,249191,921600,197,3065,short,200,-200,-200,200,200,-200,-200,-200,100
1782683789,0,4096,4096,0,0,0,0,0,0,24576,251291,921600,197,5274,short,200,-200,-200,200,200,-200,-200,-200,100
1782683798,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,200,-200,200,200,-200,-200,-200,100
1782683799,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,200,-200,200,200,-200,-200,-200,100
1782683800,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,200,-200,200,200,-200,-200,-200,100
1782683801,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10049,FULL,-200,200,-200,200,200,-200,-200,-200,100
1782683802,0,4096,4096,0,0,0,0,0,0,16384,921600,921600,720,10049,FULL,-200,200,-200,200,200,-200,-200,-200,100
1782683803,0,4096,4096,0,0,0,0,0,0,24576,212000,921600,167,39967,short,-200,200,-200,200,200,-200,-200,-200,100
1782683812,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10213,FULL,200,200,-200,200,200,-200,-200,-200,100
1782683813,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10201,FULL,200,200,-200,200,200,-200,-200,-200,100
1782683814,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10195,FULL,200,200,-200,200,200,-200,-200,-200,100
1782683815,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10195,FULL,200,200,-200,200,200,-200,-200,-200,100
1782683816,0,4096,4096,0,0,0,0,0,0,16384,921600,921600,720,10215,FULL,200,200,-200,200,200,-200,-200,-200,100
1782683818,0,4096,4096,0,0,0,0,0,0,24576,232365,921600,180,20802,short,200,200,-200,200,200,-200,-200,-200,100
1782683826,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,-200,200,200,200,-200,-200,-200,100
1782683827,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,-200,200,200,200,-200,-200,-200,100
1782683828,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,-200,200,200,200,-200,-200,-200,100
1782683829,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10049,FULL,-200,-200,200,200,200,-200,-200,-200,100
1782683830,0,4096,4096,0,0,0,0,0,0,16384,202389,921600,199,3125,short,-200,-200,200,200,200,-200,-200,-200,100
