ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y
1782671813,0,4096,4096,0,0,0,0,0,0,16384,608308,2073600,316,26936,short,-100,100,100,-100,-100,-100,-100,100
1782671815,0,4096,4096,0,0,0,0,0,0,24576,608647,2073600,316,30386,short,-100,100,100,-100,-100,-100,-100,100
1782671824,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11517,FULL,100,100,100,-100,-100,-100,-100,100
1782671824,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11483,FULL,100,100,100,-100,-100,-100,-100,100
1782671825,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11482,FULL,100,100,100,-100,-100,-100,-100,100
1782671826,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,378,FULL,100,100,100,-100,-100,-100,-100,100
1782671828,0,4096,4096,0,0,0,0,0,0,16384,603849,2073600,314,35327,short,100,100,100,-100,-100,-100,-100,100
1782671829,0,4096,4096,0,0,0,0,0,0,24576,603965,2073600,314,34416,short,100,100,100,-100,-100,-100,-100,100
1782671838,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,-100,100
1782671839,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,-100,100
1782671840,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,-100,100
1782671841,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,-100,100
1782671842,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,-100,100
1782671843,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,-100,100
1782671852,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,-100,100
1782671853,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,-100,100
1782671854,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,-100,100
1782671855,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,-100,100
1782671856,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,-100,100
1782671857,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,-100,100
1782671866,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,-100,100
1782671867,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,-100,100
1782671868,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,-100,100
1782671869,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,-100,100
1782671870,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,-100,100
1782671872,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,-100,100
1782671880,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11500,FULL,100,100,-100,100,-100,-100,-100,100
1782671881,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11469,FULL,100,100,-100,100,-100,-100,-100,100
1782671882,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11472,FULL,100,100,-100,100,-100,-100,-100,100
1782671883,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11480,FULL,100,100,-100,100,-100,-100,-100,100
1782671884,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11477,FULL,100,100,-100,100,-100,-100,-100,100
1782671886,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11468,FULL,100,100,-100,100,-100,-100,-100,100
1782671895,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,-100,100
1782671896,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,-100,100
1782671896,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,-100,100
1782671898,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,-100,100
1782671899,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,-100,100
1782671900,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,-100,100
1782671909,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,-100,100
1782671910,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,-100,100
1782671911,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,-100,100
1782671912,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,-100,100
1782671913,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,-100,100
1782671914,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,-100,100
1782671923,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,-100,100
1782671924,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,-100,100
1782671925,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,-100,100
1782671926,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,-100,100
1782671927,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,-100,100
1782671928,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,-100,100
1782671937,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11287,FULL,100,100,100,100,-100,-100,-100,100
1782671938,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11274,FULL,100,100,100,100,-100,-100,-100,100
1782671939,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11292,FULL,100,100,100,100,-100,-100,-100,100
1782671940,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11277,FULL,100,100,100,100,-100,-100,-100,100
1782671941,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11285,FULL,100,100,100,100,-100,-100,-100,100
1782671943,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11274,FULL,100,100,100,100,-100,-100,-100,100
1782671952,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,-100,100
1782671952,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,-100,100
1782671953,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,-100,100
1782671954,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,-100,100
1782671956,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,-100,100
1782671957,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,-100,100
1782671966,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,-100,100
1782671967,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,-100,100
1782671968,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,-100,100
1782671969,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,-100,100
1782671970,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,-100,100
1782671971,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,-100,100
1782671980,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,100
1782671981,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,100
1782671982,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,100
1782671983,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,100
1782671984,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,0,FULL,-100,100,-100,-100,100,-100,-100,100
1782671985,0,4096,4096,0,0,0,0,0,0,24576,471807,2073600,245,47346,short,-100,100,-100,-100,100,-100,-100,100
1782671994,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11293,FULL,100,100,-100,-100,100,-100,-100,100
1782671995,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11309,FULL,100,100,-100,-100,100,-100,-100,100
1782671996,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11274,FULL,100,100,-100,-100,100,-100,-100,100
1782671997,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11274,FULL,100,100,-100,-100,100,-100,-100,100
1782671998,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11300,FULL,100,100,-100,-100,100,-100,-100,100
1782672000,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,0,FULL,100,100,-100,-100,100,-100,-100,100
1782672008,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,-100,100
1782672009,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,-100,100
1782672010,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,-100,100
1782672011,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,-100,100
1782672012,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,-100,100
1782672014,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,-100,100
1782672023,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,-100,100
1782672023,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,-100,100
1782672024,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,-100,100
1782672025,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,-100,100
1782672027,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,-100,100
1782672028,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,-100,100
1782672037,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,-100,100
1782672038,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,-100,100
1782672039,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,-100,100
1782672040,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,-100,100
1782672041,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,-100,100
1782672042,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,-100,100
1782672051,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11498,FULL,100,100,100,-100,100,-100,-100,100
1782672052,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11473,FULL,100,100,100,-100,100,-100,-100,100
1782672053,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11491,FULL,100,100,100,-100,100,-100,-100,100
1782672054,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11493,FULL,100,100,100,-100,100,-100,-100,100
1782672055,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11469,FULL,100,100,100,-100,100,-100,-100,100
1782672056,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11482,FULL,100,100,100,-100,100,-100,-100,100
1782672065,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,-100,100
1782672066,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,-100,100
1782672067,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,-100,100
1782672068,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,-100,100
1782672069,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,-100,100
1782672071,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,-100,100
1782672079,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,-100,100
1782672080,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,-100,100
1782672081,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,-100,100
1782672082,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,-100,100
1782672083,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,-100,100
1782672085,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,-100,100
1782672094,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,-100,100
1782672095,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,-100,100
1782672096,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,-100,100
1782672097,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,-100,100
1782672098,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,-100,100
1782672099,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,-100,100
1782672108,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11485,FULL,100,100,-100,100,100,-100,-100,100
1782672109,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11488,FULL,100,100,-100,100,100,-100,-100,100
1782672110,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11490,FULL,100,100,-100,100,100,-100,-100,100
1782672111,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11493,FULL,100,100,-100,100,100,-100,-100,100
1782672112,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11479,FULL,100,100,-100,100,100,-100,-100,100
1782672113,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11473,FULL,100,100,-100,100,100,-100,-100,100
1782672122,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,-100,100
1782672123,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,-100,100
1782672124,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,-100,100
1782672125,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,-100,100
1782672126,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,-100,100
1782672127,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,-100,100
1782672136,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,-100,100
1782672137,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,-100,100
1782672138,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,-100,100
1782672139,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,-100,100
1782672140,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,-100,100
1782672142,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,-100,100
1782672150,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,-100,100
1782672151,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,-100,100
1782672152,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,-100,100
1782672153,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,-100,100
1782672155,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,-100,100
1782672156,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,-100,100
1782672165,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11273,FULL,100,100,100,100,100,-100,-100,100
1782672166,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11305,FULL,100,100,100,100,100,-100,-100,100
1782672167,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11296,FULL,100,100,100,100,100,-100,-100,100
1782672168,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11274,FULL,100,100,100,100,100,-100,-100,100
1782672169,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11280,FULL,100,100,100,100,100,-100,-100,100
1782672170,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11297,FULL,100,100,100,100,100,-100,-100,100
1782672179,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,-100,100
1782672180,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,-100,100
1782672181,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,-100,100
1782672182,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,-100,100
1782672183,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,-100,100
1782672184,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,-100,100
1782672193,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,-100,100
1782672194,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,-100,100
1782672195,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,-100,100
1782672196,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,-100,100
1782672197,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,-100,100
1782672198,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,-100,100
1782672207,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,-100,100
1782672208,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,-100,100
1782672209,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,-100,100
1782672210,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,-100,100
1782672211,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,-100,100
1782672213,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,-100,100
1782672222,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11274,FULL,100,100,-100,-100,-100,100,-100,100
1782672222,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11277,FULL,100,100,-100,-100,-100,100,-100,100
1782672223,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11277,FULL,100,100,-100,-100,-100,100,-100,100
1782672224,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11294,FULL,100,100,-100,-100,-100,100,-100,100
1782672226,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11275,FULL,100,100,-100,-100,-100,100,-100,100
1782672227,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11274,FULL,100,100,-100,-100,-100,100,-100,100
1782672236,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,-100,100
1782672237,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,-100,100
1782672238,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,-100,100
1782672239,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,-100,100
1782672240,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,-100,100
1782672241,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,-100,100
1782672250,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,-100,100
1782672251,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,-100,100
1782672252,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,-100,100
1782672253,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,-100,100
1782672254,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,-100,100
1782672255,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,-100,100
1782672264,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,-100,100
1782672265,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,-100,100
1782672266,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,-100,100
1782672267,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,-100,100
1782672268,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,-100,100
1782672270,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,-100,100
1782672278,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11276,FULL,100,100,100,-100,-100,100,-100,100
1782672279,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11301,FULL,100,100,100,-100,-100,100,-100,100
1782672280,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11272,FULL,100,100,100,-100,-100,100,-100,100
1782672281,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11275,FULL,100,100,100,-100,-100,100,-100,100
1782672282,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11277,FULL,100,100,100,-100,-100,100,-100,100
1782672284,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11283,FULL,100,100,100,-100,-100,100,-100,100
1782672293,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,-100,100
1782672294,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,-100,100
1782672294,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,-100,100
1782672296,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,-100,100
1782672297,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,-100,100
1782672298,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,-100,100
1782672307,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,-100,100
1782672308,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,-100,100
1782672309,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,-100,100
1782672310,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,-100,100
