ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782676440,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11274,FULL,200,200,200,200,200,-200,-200,-200,100
1782676441,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11283,FULL,200,200,200,200,200,-200,-200,-200,100
1782676442,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11278,FULL,200,200,200,200,200,-200,-200,-200,100
1782676443,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11275,FULL,200,200,200,200,200,-200,-200,-200,100
1782676444,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11278,FULL,200,200,200,200,200,-200,-200,-200,100
1782676453,0,4096,4096,0,0,0,0,0,0,4096,828118,2073600,431,61236,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782676454,0,4096,4096,0,0,0,0,0,0,6144,828076,2073600,431,59272,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782676455,0,4096,4096,0,0,0,0,0,0,8192,827564,2073600,431,63610,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782676456,0,4096,4096,0,0,0,0,0,0,12288,828102,2073600,431,60025,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782676457,0,4096,4096,0,0,0,0,0,0,16384,828053,2073600,432,61898,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782676459,0,4096,4096,0,0,0,0,0,0,24576,828063,2073600,431,60128,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782676467,0,4096,4096,0,0,0,0,0,0,4096,1895953,2073600,987,63283,short,200,-200,-200,-200,-200,200,-200,-200,100
1782676468,0,4096,4096,0,0,0,0,0,0,6144,1025326,2073600,534,55334,short,200,-200,-200,-200,-200,200,-200,-200,100
1782676469,0,4096,4096,0,0,0,0,0,0,8192,1876474,2073600,977,19984,short,200,-200,-200,-200,-200,200,-200,-200,100
1782676470,0,4096,4096,0,0,0,0,0,0,12288,1843936,2073600,960,54120,short,200,-200,-200,-200,-200,200,-200,-200,100
1782676472,0,4096,4096,0,0,0,0,0,0,16384,1025335,2073600,534,59078,short,200,-200,-200,-200,-200,200,-200,-200,100
1782676473,0,4096,4096,0,0,0,0,0,0,24576,1025326,2073600,534,55411,short,200,-200,-200,-200,-200,200,-200,-200,100
1782676482,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,-200,200,-200,-200,100
1782676483,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,-200,200,-200,-200,100
1782676484,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,-200,200,-200,-200,100
1782676485,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,-200,200,-200,-200,100
1782676486,0,4096,4096,0,0,0,0,0,0,16384,577288,2073600,300,11591,short,-200,200,-200,-200,-200,200,-200,-200,100
1782676487,0,4096,4096,0,0,0,0,0,0,24576,577371,2073600,301,7352,short,-200,200,-200,-200,-200,200,-200,-200,100
1782676496,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11273,FULL,200,200,-200,-200,-200,200,-200,-200,100
1782676497,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11273,FULL,200,200,-200,-200,-200,200,-200,-200,100
1782676498,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11272,FULL,200,200,-200,-200,-200,200,-200,-200,100
1782676499,0,4096,4096,0,0,0,0,0,0,12288,563394,2073600,293,16705,short,200,200,-200,-200,-200,200,-200,-200,100
1782676500,0,4096,4096,0,0,0,0,0,0,16384,563471,2073600,293,20535,short,200,200,-200,-200,-200,200,-200,-200,100
1782676501,0,4096,4096,0,0,0,0,0,0,24576,563345,2073600,293,21509,short,200,200,-200,-200,-200,200,-200,-200,100
1782676510,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,-200,200,-200,-200,200,-200,-200,100
1782676511,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,-200,200,-200,-200,200,-200,-200,100
1782676512,0,4096,4096,0,0,0,0,0,0,8192,885799,2073600,461,205,short,-200,-200,200,-200,-200,200,-200,-200,100
1782676513,0,4096,4096,0,0,0,0,0,0,12288,885800,2073600,461,550,short,-200,-200,200,-200,-200,200,-200,-200,100
1782676514,0,4096,4096,0,0,0,0,0,0,16384,885812,2073600,461,1249,short,-200,-200,200,-200,-200,200,-200,-200,100
1782676515,0,4096,4096,0,0,0,0,0,0,24576,885701,2073600,461,2286,short,-200,-200,200,-200,-200,200,-200,-200,100
1782676524,0,4096,4096,0,0,0,0,0,0,4096,1851497,2073600,964,49607,short,200,-200,200,-200,-200,200,-200,-200,100
1782676525,0,4096,4096,0,0,0,0,0,0,6144,1841883,2073600,959,59875,short,200,-200,200,-200,-200,200,-200,-200,100
1782676526,0,4096,4096,0,0,0,0,0,0,8192,1830669,2073600,954,9326,short,200,-200,200,-200,-200,200,-200,-200,100
1782676527,0,4096,4096,0,0,0,0,0,0,12288,1046552,2073600,545,35996,short,200,-200,200,-200,-200,200,-200,-200,100
1782676528,0,4096,4096,0,0,0,0,0,0,16384,1046520,2073600,545,36159,short,200,-200,200,-200,-200,200,-200,-200,100
1782676530,0,4096,4096,0,0,0,0,0,0,24576,1046532,2073600,545,33231,short,200,-200,200,-200,-200,200,-200,-200,100
1782676539,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,200,-200,-200,200,-200,-200,100
1782676539,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,200,-200,-200,200,-200,-200,100
1782676540,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,200,-200,-200,200,-200,-200,100
1782676541,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,200,-200,-200,200,-200,-200,100
1782676543,0,4096,4096,0,0,0,0,0,0,16384,543708,2073600,283,39697,short,-200,200,200,-200,-200,200,-200,-200,100
1782676544,0,4096,4096,0,0,0,0,0,0,24576,543299,2073600,283,37514,short,-200,200,200,-200,-200,200,-200,-200,100
1782676553,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11480,FULL,200,200,200,-200,-200,200,-200,-200,100
1782676554,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11470,FULL,200,200,200,-200,-200,200,-200,-200,100
1782676555,0,4096,4096,0,0,0,0,0,0,8192,533281,2073600,278,47460,short,200,200,200,-200,-200,200,-200,-200,100
1782676556,0,4096,4096,0,0,0,0,0,0,12288,533556,2073600,278,47361,short,200,200,200,-200,-200,200,-200,-200,100
1782676557,0,4096,4096,0,0,0,0,0,0,16384,533705,2073600,279,45715,short,200,200,200,-200,-200,200,-200,-200,100
1782676558,0,4096,4096,0,0,0,0,0,0,24576,533360,2073600,277,45742,short,200,200,200,-200,-200,200,-200,-200,100
1782676567,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,-200,-200,200,-200,200,-200,-200,100
1782676568,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,-200,-200,200,-200,200,-200,-200,100
1782676569,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,-200,-200,200,-200,200,-200,-200,100
1782676570,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,-200,-200,200,-200,200,-200,-200,100
1782676571,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-200,-200,-200,200,-200,200,-200,-200,100
1782676572,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-200,-200,-200,200,-200,200,-200,-200,100
1782676581,0,4096,4096,0,0,0,0,0,0,4096,1930284,2073600,1005,28584,short,200,-200,-200,200,-200,200,-200,-200,100
1782676582,0,4096,4096,0,0,0,0,0,0,6144,1920684,2073600,1000,37807,short,200,-200,-200,200,-200,200,-200,-200,100
1782676583,0,4096,4096,0,0,0,0,0,0,8192,1022498,2073600,532,61029,short,200,-200,-200,200,-200,200,-200,-200,100
1782676584,0,4096,4096,0,0,0,0,0,0,12288,1021888,2073600,532,60198,short,200,-200,-200,200,-200,200,-200,-200,100
1782676585,0,4096,4096,0,0,0,0,0,0,16384,1021964,2073600,532,61766,short,200,-200,-200,200,-200,200,-200,-200,100
1782676587,0,4096,4096,0,0,0,0,0,0,24576,1021768,2073600,532,59866,short,200,-200,-200,200,-200,200,-200,-200,100
1782676595,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,-200,200,-200,200,-200,-200,100
1782676596,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,-200,200,-200,200,-200,-200,100
1782676597,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,-200,200,-200,200,-200,-200,100
1782676598,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,-200,200,-200,200,-200,-200,100
1782676599,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-200,200,-200,200,-200,200,-200,-200,100
1782676601,0,4096,4096,0,0,0,0,0,0,24576,318698,2073600,166,3522,short,-200,200,-200,200,-200,200,-200,-200,100
1782676610,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11463,FULL,200,200,-200,200,-200,200,-200,-200,100
1782676611,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11466,FULL,200,200,-200,200,-200,200,-200,-200,100
1782676611,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11484,FULL,200,200,-200,200,-200,200,-200,-200,100
1782676613,0,4096,4096,0,0,0,0,0,0,12288,370695,2073600,193,15427,short,200,200,-200,200,-200,200,-200,-200,100
1782676614,0,4096,4096,0,0,0,0,0,0,16384,347275,2073600,193,14656,short,200,200,-200,200,-200,200,-200,-200,100
1782676615,0,4096,4096,0,0,0,0,0,0,24576,370672,2073600,193,14118,short,200,200,-200,200,-200,200,-200,-200,100
1782676624,0,4096,4096,0,0,0,0,0,0,4096,697182,2073600,372,54839,short,-200,-200,200,200,-200,200,-200,-200,100
1782676625,0,4096,4096,0,0,0,0,0,0,6144,696460,2073600,372,54901,short,-200,-200,200,200,-200,200,-200,-200,100
1782676626,0,4096,4096,0,0,0,0,0,0,8192,714882,2073600,372,59477,short,-200,-200,200,200,-200,200,-200,-200,100
1782676627,0,4096,4096,0,0,0,0,0,0,12288,714965,2073600,372,56957,short,-200,-200,200,200,-200,200,-200,-200,100
1782676628,0,4096,4096,0,0,0,0,0,0,16384,714951,2073600,372,58363,short,-200,-200,200,200,-200,200,-200,-200,100
1782676629,0,4096,4096,0,0,0,0,0,0,24576,714845,2073600,372,56354,short,-200,-200,200,200,-200,200,-200,-200,100
1782676638,0,4096,4096,0,0,0,0,0,0,4096,1891837,2073600,985,6526,short,200,-200,200,200,-200,200,-200,-200,100
1782676639,0,4096,4096,0,0,0,0,0,0,6144,1033200,2073600,537,48735,short,200,-200,200,200,-200,200,-200,-200,100
1782676640,0,4096,4096,0,0,0,0,0,0,8192,1874554,2073600,976,23418,short,200,-200,200,200,-200,200,-200,-200,100
1782676641,0,4096,4096,0,0,0,0,0,0,12288,1033314,2073600,539,47426,short,200,-200,200,200,-200,200,-200,-200,100
1782676642,0,4096,4096,0,0,0,0,0,0,16384,1033191,2073600,539,47615,short,200,-200,200,200,-200,200,-200,-200,100
1782676643,0,4096,4096,0,0,0,0,0,0,24576,1033107,2073600,538,47059,short,200,-200,200,200,-200,200,-200,-200,100
1782676652,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,200,200,-200,200,-200,-200,100
1782676653,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,200,200,-200,200,-200,-200,100
1782676654,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,200,200,-200,200,-200,-200,100
1782676655,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,200,200,-200,200,-200,-200,100
1782676656,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-200,200,200,200,-200,200,-200,-200,100
1782676658,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-200,200,200,200,-200,200,-200,-200,100
1782676666,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11293,FULL,200,200,200,200,-200,200,-200,-200,100
1782676667,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11278,FULL,200,200,200,200,-200,200,-200,-200,100
1782676668,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11277,FULL,200,200,200,200,-200,200,-200,-200,100
1782676669,0,4096,4096,0,0,0,0,0,0,12288,443185,2073600,230,8253,short,200,200,200,200,-200,200,-200,-200,100
1782676671,0,4096,4096,0,0,0,0,0,0,16384,443279,2073600,230,5890,short,200,200,200,200,-200,200,-200,-200,100
1782676672,0,4096,4096,0,0,0,0,0,0,24576,443185,2073600,230,5239,short,200,200,200,200,-200,200,-200,-200,100
1782676681,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,200,200,-200,-200,100
1782676682,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,200,200,-200,-200,100
1782676683,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,200,200,-200,-200,100
1782676684,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,200,200,-200,-200,100
1782676685,0,4096,4096,0,0,0,0,0,0,16384,827920,2073600,431,60168,short,-200,-200,-200,-200,200,200,-200,-200,100
1782676686,0,4096,4096,0,0,0,0,0,0,24576,827890,2073600,431,59842,short,-200,-200,-200,-200,200,200,-200,-200,100
1782676695,0,4096,4096,0,0,0,0,0,0,4096,960150,2073600,500,54475,short,200,-200,-200,-200,200,200,-200,-200,100
1782676696,0,4096,4096,0,0,0,0,0,0,6144,960300,2073600,500,53033,short,200,-200,-200,-200,200,200,-200,-200,100
1782676697,0,4096,4096,0,0,0,0,0,0,8192,960179,2073600,500,53857,short,200,-200,-200,-200,200,200,-200,-200,100
1782676698,0,4096,4096,0,0,0,0,0,0,12288,960137,2073600,500,52731,short,200,-200,-200,-200,200,200,-200,-200,100
1782676699,0,4096,4096,0,0,0,0,0,0,16384,960274,2073600,500,54188,short,200,-200,-200,-200,200,200,-200,-200,100
1782676700,0,4096,4096,0,0,0,0,0,0,24576,926102,2073600,500,51714,short,200,-200,-200,-200,200,200,-200,-200,100
1782676709,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,200,200,-200,-200,100
1782676710,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,200,200,-200,-200,100
1782676711,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,-200,-200,200,200,-200,-200,100
1782676712,0,4096,4096,0,0,0,0,0,0,12288,507338,2073600,264,21338,short,-200,200,-200,-200,200,200,-200,-200,100
1782676713,0,4096,4096,0,0,0,0,0,0,16384,478593,2073600,264,15328,short,-200,200,-200,-200,200,200,-200,-200,100
1782676714,0,4096,4096,0,0,0,0,0,0,24576,507173,2073600,264,19077,short,-200,200,-200,-200,200,200,-200,-200,100
1782676723,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11506,FULL,200,200,-200,-200,200,200,-200,-200,100
1782676724,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11483,FULL,200,200,-200,-200,200,200,-200,-200,100
1782676725,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11508,FULL,200,200,-200,-200,200,200,-200,-200,100
1782676726,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11462,FULL,200,200,-200,-200,200,200,-200,-200,100
1782676727,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11466,FULL,200,200,-200,-200,200,200,-200,-200,100
1782676729,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11476,FULL,200,200,-200,-200,200,200,-200,-200,100
1782676738,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,-200,200,-200,200,200,-200,-200,100
1782676738,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,-200,200,-200,200,200,-200,-200,100
1782676739,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,-200,200,-200,200,200,-200,-200,100
1782676740,0,4096,4096,0,0,0,0,0,0,12288,896717,2073600,466,52503,short,-200,-200,200,-200,200,200,-200,-200,100
1782676742,0,4096,4096,0,0,0,0,0,0,16384,896518,2073600,466,54126,short,-200,-200,200,-200,200,200,-200,-200,100
1782676743,0,4096,4096,0,0,0,0,0,0,24576,896839,2073600,467,54847,short,-200,-200,200,-200,200,200,-200,-200,100
1782676752,0,4096,4096,0,0,0,0,0,0,4096,998678,2073600,520,12324,short,200,-200,200,-200,200,200,-200,-200,100
1782676753,0,4096,4096,0,0,0,0,0,0,6144,998668,2073600,520,18011,short,200,-200,200,-200,200,200,-200,-200,100
1782676754,0,4096,4096,0,0,0,0,0,0,8192,998794,2073600,520,12199,short,200,-200,200,-200,200,200,-200,-200,100
1782676755,0,4096,4096,0,0,0,0,0,0,12288,998668,2073600,520,13157,short,200,-200,200,-200,200,200,-200,-200,100
1782676756,0,4096,4096,0,0,0,0,0,0,16384,998678,2073600,520,16577,short,200,-200,200,-200,200,200,-200,-200,100
1782676757,0,4096,4096,0,0,0,0,0,0,24576,998733,2073600,520,14728,short,200,-200,200,-200,200,200,-200,-200,100
1782676766,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,200,-200,200,200,-200,-200,100
1782676767,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,200,-200,200,200,-200,-200,100
1782676768,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,200,-200,200,200,-200,-200,100
1782676769,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,200,-200,200,200,-200,-200,100
1782676770,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-200,200,200,-200,200,200,-200,-200,100
1782676771,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-200,200,200,-200,200,200,-200,-200,100
1782676780,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11310,FULL,200,200,200,-200,200,200,-200,-200,100
1782676781,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11285,FULL,200,200,200,-200,200,200,-200,-200,100
1782676782,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11275,FULL,200,200,200,-200,200,200,-200,-200,100
1782676783,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11294,FULL,200,200,200,-200,200,200,-200,-200,100
1782676784,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11276,FULL,200,200,200,-200,200,200,-200,-200,100
1782676786,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11272,FULL,200,200,200,-200,200,200,-200,-200,100
1782676794,0,4096,4096,0,0,0,0,0,0,4096,1526829,2073600,795,54268,short,-200,-200,-200,200,200,200,-200,-200,100
1782676795,0,4096,4096,0,0,0,0,0,0,6144,1524652,2073600,794,56617,short,-200,-200,-200,200,200,200,-200,-200,100
1782676796,0,4096,4096,0,0,0,0,0,0,8192,1525298,2073600,794,56932,short,-200,-200,-200,200,200,200,-200,-200,100
1782676797,0,4096,4096,0,0,0,0,0,0,12288,1524838,2073600,794,59498,short,-200,-200,-200,200,200,200,-200,-200,100
1782676798,0,4096,4096,0,0,0,0,0,0,16384,1528876,2073600,796,51955,short,-200,-200,-200,200,200,200,-200,-200,100
1782676800,0,4096,4096,0,0,0,0,0,0,24576,1526931,2073600,795,55088,short,-200,-200,-200,200,200,200,-200,-200,100
1782676809,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,200,-200,-200,200,200,200,-200,-200,100
1782676809,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,0,FULL,200,-200,-200,200,200,200,-200,-200,100
1782676810,0,4096,4096,0,0,0,0,0,0,8192,921338,2073600,480,28870,short,200,-200,-200,200,200,200,-200,-200,100
1782676811,0,4096,4096,0,0,0,0,0,0,12288,921338,2073600,480,29024,short,200,-200,-200,200,200,200,-200,-200,100
1782676813,0,4096,4096,0,0,0,0,0,0,16384,921208,2073600,479,27404,short,200,-200,-200,200,200,200,-200,-200,100
1782676814,0,4096,4096,0,0,0,0,0,0,24576,921186,2073600,480,27819,short,200,-200,-200,200,200,200,-200,-200,100
1782676823,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,-200,200,200,200,-200,-200,100
1782676824,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,-200,200,200,200,-200,-200,100
1782676825,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,-200,200,200,200,-200,-200,100
1782676826,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,-200,200,200,200,-200,-200,100
1782676827,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-200,200,-200,200,200,200,-200,-200,100
1782676828,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-200,200,-200,200,200,200,-200,-200,100
1782676837,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11469,FULL,200,200,-200,200,200,200,-200,-200,100
1782676838,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11485,FULL,200,200,-200,200,200,200,-200,-200,100
1782676839,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11502,FULL,200,200,-200,200,200,200,-200,-200,100
1782676840,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11471,FULL,200,200,-200,200,200,200,-200,-200,100
1782676841,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11470,FULL,200,200,-200,200,200,200,-200,-200,100
1782676842,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11492,FULL,200,200,-200,200,200,200,-200,-200,100
1782676851,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,-200,200,200,200,200,-200,-200,100
1782676852,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,-200,200,200,200,200,-200,-200,100
1782676853,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,-200,200,200,200,200,-200,-200,100
1782676854,0,4096,4096,0,0,0,0,0,0,12288,712673,2073600,371,60036,short,-200,-200,200,200,200,200,-200,-200,100
1782676855,0,4096,4096,0,0,0,0,0,0,16384,661094,2073600,371,57598,short,-200,-200,200,200,200,200,-200,-200,100
1782676857,0,4096,4096,0,0,0,0,0,0,24576,712692,2073600,371,60104,short,-200,-200,200,200,200,200,-200,-200,100
1782676865,0,4096,4096,0,0,0,0,0,0,4096,975538,2073600,508,41527,short,200,-200,200,200,200,200,-200,-200,100
1782676866,0,4096,4096,0,0,0,0,0,0,6144,975538,2073600,508,39555,short,200,-200,200,200,200,200,-200,-200,100
1782676867,0,4096,4096,0,0,0,0,0,0,8192,975538,2073600,508,37169,short,200,-200,200,200,200,200,-200,-200,100
1782676868,0,4096,4096,0,0,0,0,0,0,12288,975601,2073600,508,40182,short,200,-200,200,200,200,200,-200,-200,100
1782676869,0,4096,4096,0,0,0,0,0,0,16384,975537,2073600,508,40173,short,200,-200,200,200,200,200,-200,-200,100
1782676871,0,4096,4096,0,0,0,0,0,0,24576,975392,2073600,507,38935,short,200,-200,200,200,200,200,-200,-200,100
1782676880,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-200,200,200,200,200,200,-200,-200,100
1782676881,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,200,200,200,200,200,-200,-200,100
1782676881,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,200,200,200,200,200,-200,-200,100
1782676883,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,200,200,200,200,200,-200,-200,100
1782676884,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-200,200,200,200,200,200,-200,-200,100
1782676885,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-200,200,200,200,200,200,-200,-200,100
1782676894,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11275,FULL,200,200,200,200,200,200,-200,-200,100
1782676895,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11280,FULL,200,200,200,200,200,200,-200,-200,100
1782676896,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11275,FULL,200,200,200,200,200,200,-200,-200,100
1782676897,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11299,FULL,200,200,200,200,200,200,-200,-200,100
1782676898,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11306,FULL,200,200,200,200,200,200,-200,-200,100
1782676899,0,4096,4096,0,0,0,0,0,0,24576,467765,2073600,243,47689,short,200,200,200,200,200,200,-200,-200,100
1782676908,0,4096,4096,0,0,0,0,0,0,4096,827836,2073600,431,55371,short,-200,-200,-200,-200,-200,-200,200,-200,100
1782676909,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,-200,-200,200,-200,100
1782676910,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,-200,-200,200,-200,100
1782676911,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-200,-200,-200,-200,-200,-200,200,-200,100
1782676912,0,4096,4096,0,0,0,0,0,0,16384,827832,2073600,431,57282,short,-200,-200,-200,-200,-200,-200,200,-200,100
1782676913,0,4096,4096,0,0,0,0,0,0,24576,827919,2073600,431,56117,short,-200,-200,-200,-200,-200,-200,200,-200,100
1782676922,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,200,-200,-200,-200,-200,-200,200,-200,100
1782676923,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,200,-200,-200,-200,-200,-200,200,-200,100
1782676924,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,200,-200,-200,-200,-200,-200,200,-200,100
1782676925,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,200,-200,-200,-200,-200,-200,200,-200,100
1782676926,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,200,-200,-200,-200,-200,-200,200,-200,100
