ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782674836,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,95
1782674837,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11275,FULL,100,100,-100,-100,100,-100,100,-100,95
1782674839,0,4096,4096,0,0,0,0,0,0,24576,537691,2073600,280,37730,short,100,100,-100,-100,100,-100,100,-100,95
1782674847,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11275,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674848,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674849,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11282,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674850,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674851,0,4096,4096,0,0,0,0,0,0,16384,493312,2073600,257,20355,short,100,100,-100,-100,100,-100,100,-100,100
1782674853,0,4096,4096,0,0,0,0,0,0,24576,493243,2073600,256,25673,short,100,100,-100,-100,100,-100,100,-100,100
1782674861,0,3900,3900,0,0,0,0,0,0,4096,2073600,2073600,1080,11301,FULL,100,100,-100,-100,100,-100,100,-100,105
1782674862,0,3900,3900,0,0,0,0,0,0,6144,2073600,2073600,1080,11280,FULL,100,100,-100,-100,100,-100,100,-100,105
1782674863,0,3900,3900,0,0,0,0,0,0,8192,2073600,2073600,1080,11276,FULL,100,100,-100,-100,100,-100,100,-100,105
1782674864,0,3900,3900,0,0,0,0,0,0,12288,2073600,2073600,1080,11278,FULL,100,100,-100,-100,100,-100,100,-100,105
1782674865,0,3900,3900,0,0,0,0,0,0,16384,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,105
1782674867,0,3900,3900,0,0,0,0,0,0,24576,2073600,2073600,1080,0,FULL,100,100,-100,-100,100,-100,100,-100,105
1782674875,0,3723,3723,0,0,0,0,0,0,4096,2073600,2073600,1080,11284,FULL,100,100,-100,-100,100,-100,100,-100,110
1782674876,0,3723,3723,0,0,0,0,0,0,6144,2073600,2073600,1080,11307,FULL,100,100,-100,-100,100,-100,100,-100,110
1782674877,0,3723,3723,0,0,0,0,0,0,8192,2073600,2073600,1080,11312,FULL,100,100,-100,-100,100,-100,100,-100,110
1782674878,0,3723,3723,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,110
1782674879,0,3723,3723,0,0,0,0,0,0,16384,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,110
